,method,score,std,test_points,freq,dpoints,building_id,model,splits
0,baseline,14.804123232720826,4465432194.127686,1460,60,8760,106,LinearRegression,5
1,baseline_cyc,5.829115777816924,95.53787638766094,1460,60,8760,106,LinearRegression,5
2,frac,-76.17666677087055,28.687885545282278,1460,60,8760,106,LinearRegression,5
3,frac_cyc,5.511719601721012,94.55519921263203,1460,60,8760,106,LinearRegression,5
4,domain,7.352314398313794,81.12513558218575,1460,60,8760,106,LinearRegression,5
0,baseline,13.866270674827234,63.73094230318991,1460,60,8760,106,RandomForestRegressor,5
1,baseline_cyc,-66.96096939239533,53.39537578259225,1460,60,8760,106,RandomForestRegressor,5
2,frac,0.6644278926583382,42.34805122527672,1460,60,8760,106,RandomForestRegressor,5
3,frac_cyc,-45.11942033849019,94.7848553512543,1460,60,8760,106,RandomForestRegressor,5
4,domain,0.631399107956014,95.36346227134975,1460,60,8760,106,RandomForestRegressor,5
0,baseline,77.59621602632521,3.639454874931723,1460,60,8760,502,LinearRegression,5
1,baseline_cyc,86.88428129059092,4.560502762486223,1460,60,8760,502,LinearRegression,5
2,frac,77.64818231263398,3.5620544421800773,1460,60,8760,502,LinearRegression,5
3,frac_cyc,83.72055903172445,6.2249258803143555,1460,60,8760,502,LinearRegression,5
4,domain,83.45558013877158,8.687660425250947,1460,60,8760,502,LinearRegression,5
0,baseline,90.18301038150727,4.450176012933095,1460,60,8760,502,RandomForestRegressor,5
1,baseline_cyc,87.74256086463396,3.3113645478363822,1460,60,8760,502,RandomForestRegressor,5
2,frac,89.95738706162484,4.077918525474666,1460,60,8760,502,RandomForestRegressor,5
3,frac_cyc,89.81898118048814,3.486463477521729,1460,60,8760,502,RandomForestRegressor,5
4,domain,90.07393217502693,3.384927198820731,1460,60,8760,502,RandomForestRegressor,5
0,baseline,86.23537717973197,1.2794321790773648,1460,60,8760,264,LinearRegression,5
1,baseline_cyc,90.94748229791705,1.3757606265307445,1460,60,8760,264,LinearRegression,5
2,frac,86.23888612500436,1.2762725672125066,1460,60,8760,264,LinearRegression,5
3,frac_cyc,90.10762521520354,6.00011697398026,1460,60,8760,264,LinearRegression,5
4,domain,89.83050355294827,6.911191204619528,1460,60,8760,264,LinearRegression,5
0,baseline,94.84605530148544,1.4080826075660178,1460,60,8760,264,RandomForestRegressor,5
1,baseline_cyc,94.10693829976327,1.3519399453009713,1460,60,8760,264,RandomForestRegressor,5
2,frac,94.98087328416068,1.3573789030501067,1460,60,8760,264,RandomForestRegressor,5
3,frac_cyc,94.57655408048039,0.9670378100801054,1460,60,8760,264,RandomForestRegressor,5
4,domain,94.61230510558735,0.8574095854287008,1460,60,8760,264,RandomForestRegressor,5
0,baseline,20.52784831221753,28.547813483687303,1460,60,8760,270,LinearRegression,5
1,baseline_cyc,56.99585895019887,31.807202019148207,1460,60,8760,270,LinearRegression,5
2,frac,20.489606189798934,24.69672187709922,1460,60,8760,270,LinearRegression,5
3,frac_cyc,65.29598946089749,15.210589762129054,1460,60,8760,270,LinearRegression,5
4,domain,55.466042402006934,13.580700726895422,1460,60,8760,270,LinearRegression,5
0,baseline,78.81658006196368,11.627578705158378,1460,60,8760,270,RandomForestRegressor,5
1,baseline_cyc,80.76668927606099,13.721833845742154,1460,60,8760,270,RandomForestRegressor,5
2,frac,78.52110440936774,12.467068353957453,1460,60,8760,270,RandomForestRegressor,5
3,frac_cyc,79.88686712059435,12.069652692122785,1460,60,8760,270,RandomForestRegressor,5
4,domain,77.92846028630512,11.532090989719315,1460,60,8760,270,RandomForestRegressor,5
0,baseline,89.23178327213682,2.7505743392619584,1460,60,8760,516,LinearRegression,5
1,baseline_cyc,90.24048415992277,4.0122758943611645,1460,60,8760,516,LinearRegression,5
2,frac,89.21734781383671,2.6920271050591027,1460,60,8760,516,LinearRegression,5
3,frac_cyc,90.35907979467608,2.4820439783893806,1460,60,8760,516,LinearRegression,5
4,domain,90.55243852197694,1.9368894843109972,1460,60,8760,516,LinearRegression,5
0,baseline,95.91240861910785,4.283165306241797,1460,60,8760,516,RandomForestRegressor,5
1,baseline_cyc,91.40089215360547,4.77435285060893,1460,60,8760,516,RandomForestRegressor,5
2,frac,95.90523629111293,3.2269790362829287,1460,60,8760,516,RandomForestRegressor,5
3,frac_cyc,91.43676548949237,3.20087452993154,1460,60,8760,516,RandomForestRegressor,5
4,domain,92.43592921955678,3.6390369839973387,1460,60,8760,516,RandomForestRegressor,5
0,baseline,44.00285913117783,14.95770561067078,1460,60,8760,258,LinearRegression,5
1,baseline_cyc,13.008250304252115,36.812881627734335,1460,60,8760,258,LinearRegression,5
2,frac,43.853849143628054,14.881950234957934,1460,60,8760,258,LinearRegression,5
3,frac_cyc,14.490567554043523,32.49583456353052,1460,60,8760,258,LinearRegression,5
4,domain,12.687187868807854,34.634916187672864,1460,60,8760,258,LinearRegression,5
0,baseline,68.04838955103929,21.90086891709224,1460,60,8760,258,RandomForestRegressor,5
1,baseline_cyc,38.27190326732091,41.44661878871543,1460,60,8760,258,RandomForestRegressor,5
2,frac,65.15344164471844,17.705366620225238,1460,60,8760,258,RandomForestRegressor,5
3,frac_cyc,61.56400096619205,24.31996724711156,1460,60,8760,258,RandomForestRegressor,5
4,domain,53.261557960222994,18.57740802921603,1460,60,8760,258,RandomForestRegressor,5
0,baseline,77.06199493054991,4.738854773067962,1460,60,8760,259,LinearRegression,5
1,baseline_cyc,83.30463683758083,4.183364433781028,1460,60,8760,259,LinearRegression,5
2,frac,77.14294442084321,4.653681321562249,1460,60,8760,259,LinearRegression,5
3,frac_cyc,82.19630657317944,9.168777418835484,1460,60,8760,259,LinearRegression,5
4,domain,82.46039895928604,13.083036978424328,1460,60,8760,259,LinearRegression,5
0,baseline,80.86471131992074,3.6474459847388543,1460,60,8760,259,RandomForestRegressor,5
1,baseline_cyc,85.88600465451466,3.3968706667054005,1460,60,8760,259,RandomForestRegressor,5
2,frac,81.79903112781486,2.524129234275953,1460,60,8760,259,RandomForestRegressor,5
3,frac_cyc,83.74564316381144,2.6279305550438736,1460,60,8760,259,RandomForestRegressor,5
4,domain,85.25393832301152,2.945473338235148,1460,60,8760,259,RandomForestRegressor,5
0,baseline,70.86922845751292,1015714458.3885164,1460,60,8760,271,LinearRegression,5
1,baseline_cyc,71.10079022347632,3.7481070738919553,1460,60,8760,271,LinearRegression,5
2,frac,60.7375296202604,7.712685322227095,1460,60,8760,271,LinearRegression,5
3,frac_cyc,72.81789107620247,72.57833048746168,1460,60,8760,271,LinearRegression,5
4,domain,71.80699346470917,58.904742527818556,1460,60,8760,271,LinearRegression,5
0,baseline,87.56861180087252,5.461917715637227,1460,60,8760,271,RandomForestRegressor,5
1,baseline_cyc,75.37025277107004,6.095847081980805,1460,60,8760,271,RandomForestRegressor,5
2,frac,85.42340236974681,5.8326659187690195,1460,60,8760,271,RandomForestRegressor,5
3,frac_cyc,86.65199257709084,7.272482989183959,1460,60,8760,271,RandomForestRegressor,5
4,domain,86.96797919149031,6.350197350277342,1460,60,8760,271,RandomForestRegressor,5
0,baseline,80.88968012731429,358179751.2709415,1460,60,8760,517,LinearRegression,5
1,baseline_cyc,87.43273242370168,2.504891471506937,1460,60,8760,517,LinearRegression,5
2,frac,87.15406706604705,4.063925540944861,1460,60,8760,517,LinearRegression,5
3,frac_cyc,87.16082581445409,12.289867422734929,1460,60,8760,517,LinearRegression,5
4,domain,87.42496916431946,10.859630459765297,1460,60,8760,517,LinearRegression,5
0,baseline,91.5961780484242,1.515285478735099,1460,60,8760,517,RandomForestRegressor,5
1,baseline_cyc,89.29483269202063,1.1179121622570227,1460,60,8760,517,RandomForestRegressor,5
2,frac,91.92864287848542,1.0428505975398292,1460,60,8760,517,RandomForestRegressor,5
3,frac_cyc,91.24726488607229,1.2609651651688616,1460,60,8760,517,RandomForestRegressor,5
4,domain,92.41989826836027,1.7725139006665969,1460,60,8760,517,RandomForestRegressor,5
0,baseline,92.73427010124239,0.5129089234877563,1460,60,8760,503,LinearRegression,5
1,baseline_cyc,94.99076402805298,1.1842250498326077,1460,60,8760,503,LinearRegression,5
2,frac,92.74926037838229,0.5085663103150546,1460,60,8760,503,LinearRegression,5
3,frac_cyc,95.08663907076127,2.2505360788793154,1460,60,8760,503,LinearRegression,5
4,domain,95.25986522544467,2.770771007036669,1460,60,8760,503,LinearRegression,5
0,baseline,96.94987297093266,1.0279285283994932,1460,60,8760,503,RandomForestRegressor,5
1,baseline_cyc,96.04525981392932,1.1755865163969592,1460,60,8760,503,RandomForestRegressor,5
2,frac,97.24917513538203,1.0228797497167759,1460,60,8760,503,RandomForestRegressor,5
3,frac_cyc,96.49924172567556,1.7803158100016987,1460,60,8760,503,RandomForestRegressor,5
4,domain,97.061289122697,1.8421219869475922,1460,60,8760,503,RandomForestRegressor,5
0,baseline,64.99739643959367,22.02004488239982,1460,60,8760,265,LinearRegression,5
1,baseline_cyc,71.05295040653075,10.973822004459272,1460,60,8760,265,LinearRegression,5
2,frac,63.16562380927106,54.50125765019697,1460,60,8760,265,LinearRegression,5
3,frac_cyc,72.00438416093712,10.763849467381995,1460,60,8760,265,LinearRegression,5
4,domain,72.1065635849115,20.235905616469903,1460,60,8760,265,LinearRegression,5
0,baseline,71.6269440088131,7.07854998342425,1460,60,8760,265,RandomForestRegressor,5
1,baseline_cyc,76.7989053360519,7.820560229557645,1460,60,8760,265,RandomForestRegressor,5
2,frac,76.1357527145523,4.695030923602439,1460,60,8760,265,RandomForestRegressor,5
3,frac_cyc,78.62584624791128,5.52694874164397,1460,60,8760,265,RandomForestRegressor,5
4,domain,77.90658309087797,6.912857355213769,1460,60,8760,265,RandomForestRegressor,5
0,baseline,57.90627624380965,16.42413241373593,1460,60,8760,107,LinearRegression,5
1,baseline_cyc,47.8825347776079,28.69309964217364,1460,60,8760,107,LinearRegression,5
2,frac,57.736052577812494,16.35705905703145,1460,60,8760,107,LinearRegression,5
3,frac_cyc,45.567380906201805,30.149781566303943,1460,60,8760,107,LinearRegression,5
4,domain,45.74883725985046,30.233621902269824,1460,60,8760,107,LinearRegression,5
0,baseline,54.05172919905721,16.218902858492683,1460,60,8760,107,RandomForestRegressor,5
1,baseline_cyc,54.23445706925702,14.87922191639451,1460,60,8760,107,RandomForestRegressor,5
2,frac,54.43938453637513,16.04043067764012,1460,60,8760,107,RandomForestRegressor,5
3,frac_cyc,64.76663851809863,17.689023319406292,1460,60,8760,107,RandomForestRegressor,5
4,domain,65.65211816748486,18.35879734179061,1460,60,8760,107,RandomForestRegressor,5
0,baseline,69.98564545407758,17.09171378560725,1460,60,8760,113,LinearRegression,5
1,baseline_cyc,77.48540564578265,10.819414585234139,1460,60,8760,113,LinearRegression,5
2,frac,69.55606475013533,16.821672113742483,1460,60,8760,113,LinearRegression,5
3,frac_cyc,66.43852675458182,23.36462250370046,1460,60,8760,113,LinearRegression,5
4,domain,67.39364371813869,18.240446039409946,1460,60,8760,113,LinearRegression,5
0,baseline,87.81236326086687,16.485861867707616,1460,60,8760,113,RandomForestRegressor,5
1,baseline_cyc,86.83370316589173,13.21108704833799,1460,60,8760,113,RandomForestRegressor,5
2,frac,87.30429579123496,15.925638768421969,1460,60,8760,113,RandomForestRegressor,5
3,frac_cyc,87.38944381119762,12.971529444996948,1460,60,8760,113,RandomForestRegressor,5
4,domain,88.08013058210409,13.398654930485637,1460,60,8760,113,RandomForestRegressor,5
0,baseline,90.61210914202542,1.0743612484131193,1460,60,8760,488,LinearRegression,5
1,baseline_cyc,91.59739957161693,2.704122935627222,1460,60,8760,488,LinearRegression,5
2,frac,90.6051328886935,1.0880692877049853,1460,60,8760,488,LinearRegression,5
3,frac_cyc,92.15340491861443,4.121952814305094,1460,60,8760,488,LinearRegression,5
4,domain,90.94756152683783,6.793859428556331,1460,60,8760,488,LinearRegression,5
0,baseline,90.74691779123619,0.4584755038197073,1460,60,8760,488,RandomForestRegressor,5
1,baseline_cyc,91.85194465770564,0.49330767931529745,1460,60,8760,488,RandomForestRegressor,5
2,frac,91.00398688503458,0.5629732516028801,1460,60,8760,488,RandomForestRegressor,5
3,frac_cyc,91.01977587964619,1.624595973863737,1460,60,8760,488,RandomForestRegressor,5
4,domain,91.03335207839473,0.9077136303519514,1460,60,8760,488,RandomForestRegressor,5
0,baseline,80.83956964028631,4.670759254260914,1460,60,8760,339,LinearRegression,5
1,baseline_cyc,84.00483596066651,1.6671341182829784,1460,60,8760,339,LinearRegression,5
2,frac,80.80615360081937,4.663070414050779,1460,60,8760,339,LinearRegression,5
3,frac_cyc,83.53475053343631,1.7267867794204736,1460,60,8760,339,LinearRegression,5
4,domain,84.14213701394016,2.354990723058485,1460,60,8760,339,LinearRegression,5
0,baseline,86.73466271247818,2.01174475418551,1460,60,8760,339,RandomForestRegressor,5
1,baseline_cyc,86.23962955124486,2.1094749281503753,1460,60,8760,339,RandomForestRegressor,5
2,frac,87.71812651325718,2.0633129101824648,1460,60,8760,339,RandomForestRegressor,5
3,frac_cyc,87.61698535137904,1.9570240110178525,1460,60,8760,339,RandomForestRegressor,5
4,domain,86.30191932382802,2.2075515256088423,1460,60,8760,339,RandomForestRegressor,5
0,baseline,-22.28570564678158,89.2265950869191,6160,15,36960,23,LinearRegression,5
1,baseline_cyc,-26.273745064132797,107.0210695772314,6160,15,36960,23,LinearRegression,5
2,frac,-43.71274461447078,112.68530471417613,6160,15,36960,23,LinearRegression,5
3,frac_cyc,-20.949743131327864,127.93745348099233,6160,15,36960,23,LinearRegression,5
4,domain,-21.57729992150557,121.44068842163298,6160,15,36960,23,LinearRegression,5
0,baseline,22.635374619741427,74.63073242712663,6160,15,36960,23,RandomForestRegressor,5
1,baseline_cyc,20.737853019378804,72.28863941414023,6160,15,36960,23,RandomForestRegressor,5
2,frac,15.453169313675176,78.04833498846426,6160,15,36960,23,RandomForestRegressor,5
3,frac_cyc,1.7167261053934197,75.50083168320067,6160,15,36960,23,RandomForestRegressor,5
4,domain,14.768152443164794,77.08281205624165,6160,15,36960,23,RandomForestRegressor,5
0,baseline,54.94720472518582,15.524167931638237,11050,15,66303,37,LinearRegression,5
1,baseline_cyc,66.30556802525481,9.577941051797332,11050,15,66303,37,LinearRegression,5
2,frac,48.18707429544514,7.651643643131839,11050,15,66303,37,LinearRegression,5
3,frac_cyc,66.83201485883795,13.15421071716749,11050,15,66303,37,LinearRegression,5
4,domain,66.78915059031911,13.25459232632538,11050,15,66303,37,LinearRegression,5
0,baseline,82.30833591383849,1.379010784213305,11050,15,66303,37,RandomForestRegressor,5
1,baseline_cyc,79.6588356264342,2.4904679199559965,11050,15,66303,37,RandomForestRegressor,5
2,frac,81.38184143647041,4.290530493613565,11050,15,66303,37,RandomForestRegressor,5
3,frac_cyc,81.56289440762893,2.348847714508775,11050,15,66303,37,RandomForestRegressor,5
4,domain,81.44989803769212,2.5553793323721283,11050,15,66303,37,RandomForestRegressor,5
0,baseline,73.64350467673418,6.77273580695544,1460,60,8760,305,LinearRegression,5
1,baseline_cyc,76.95722314621514,2.784169550173543,1460,60,8760,305,LinearRegression,5
2,frac,73.68518032924892,6.83178167509105,1460,60,8760,305,LinearRegression,5
3,frac_cyc,77.31341250278847,2.636395476611703,1460,60,8760,305,LinearRegression,5
4,domain,76.10350870379948,2.496923076547529,1460,60,8760,305,LinearRegression,5
0,baseline,88.56576860096135,3.624285843012031,1460,60,8760,305,RandomForestRegressor,5
1,baseline_cyc,85.95594612160308,2.769076942819989,1460,60,8760,305,RandomForestRegressor,5
2,frac,87.76047908404146,3.459640165486142,1460,60,8760,305,RandomForestRegressor,5
3,frac_cyc,87.82794746364708,2.2957642020849494,1460,60,8760,305,RandomForestRegressor,5
4,domain,87.97829461598687,2.9216251354205784,1460,60,8760,305,RandomForestRegressor,5
0,baseline,34.692592961077125,2277001045.450676,1460,60,8760,463,LinearRegression,5
1,baseline_cyc,47.685149693734765,23.045619084505304,1460,60,8760,463,LinearRegression,5
2,frac,47.84818254094168,13.529152662363936,1460,60,8760,463,LinearRegression,5
3,frac_cyc,37.615721411324465,65.73367336285948,1460,60,8760,463,LinearRegression,5
4,domain,40.872599561936426,56.01325823392812,1460,60,8760,463,LinearRegression,5
0,baseline,68.66165863158301,19.781777971771316,1460,60,8760,463,RandomForestRegressor,5
1,baseline_cyc,70.4340534081965,13.163960117214875,1460,60,8760,463,RandomForestRegressor,5
2,frac,62.904218563585616,22.122196673943513,1460,60,8760,463,RandomForestRegressor,5
3,frac_cyc,70.88420180528213,15.795282042824502,1460,60,8760,463,RandomForestRegressor,5
4,domain,70.77326627243016,17.271966807390363,1460,60,8760,463,RandomForestRegressor,5
0,baseline,77.87746897308688,23.483322916981628,1460,60,8760,477,LinearRegression,5
1,baseline_cyc,87.08438472810063,5.1089831948697295,1460,60,8760,477,LinearRegression,5
2,frac,77.88539062304112,23.497294666591166,1460,60,8760,477,LinearRegression,5
3,frac_cyc,78.05394615503972,5.841341115328068,1460,60,8760,477,LinearRegression,5
4,domain,77.69484329378349,7.12110384995571,1460,60,8760,477,LinearRegression,5
0,baseline,84.9529205775894,9.181393524424593,1460,60,8760,477,RandomForestRegressor,5
1,baseline_cyc,85.27916465093195,5.7355112148476275,1460,60,8760,477,RandomForestRegressor,5
2,frac,85.65971388231628,9.731610846498924,1460,60,8760,477,RandomForestRegressor,5
3,frac_cyc,76.81536615759649,7.1755082327211275,1460,60,8760,477,RandomForestRegressor,5
4,domain,76.11305700738612,6.630215438884149,1460,60,8760,477,RandomForestRegressor,5
0,baseline,69.57080433365762,18.345082120479404,1460,60,8760,311,LinearRegression,5
1,baseline_cyc,70.44011260941069,13.776254774072276,1460,60,8760,311,LinearRegression,5
2,frac,69.7199316115236,18.205047977800643,1460,60,8760,311,LinearRegression,5
3,frac_cyc,65.8105505233465,8.870538455397245,1460,60,8760,311,LinearRegression,5
4,domain,57.27131267313851,9.524344787913886,1460,60,8760,311,LinearRegression,5
0,baseline,87.34601474502546,18.63868796309348,1460,60,8760,311,RandomForestRegressor,5
1,baseline_cyc,87.0821239917404,16.132607761349053,1460,60,8760,311,RandomForestRegressor,5
2,frac,88.17842899712113,17.376162712695148,1460,60,8760,311,RandomForestRegressor,5
3,frac_cyc,89.42212112296147,13.737400528205141,1460,60,8760,311,RandomForestRegressor,5
4,domain,87.17260148097445,14.0591409182668,1460,60,8760,311,RandomForestRegressor,5
0,baseline,34.44372487598673,70.24561808673795,11662,15,69975,6,LinearRegression,5
1,baseline_cyc,0.5166980531314209,27.493274453885533,11662,15,69975,6,LinearRegression,5
2,frac,18.461039590226434,31.00577283306279,11662,15,69975,6,LinearRegression,5
3,frac_cyc,8.240944267611283,24.723991028443578,11662,15,69975,6,LinearRegression,5
4,domain,5.625346719321968,23.688046575798307,11662,15,69975,6,LinearRegression,5
0,baseline,72.22190738587622,1.866877637215781,11662,15,69975,6,RandomForestRegressor,5
1,baseline_cyc,48.15073701714613,7.2828177233138724,11662,15,69975,6,RandomForestRegressor,5
2,frac,71.01742450597764,2.5764045672775464,11662,15,69975,6,RandomForestRegressor,5
