type,StaticPressure,StaticPressure,Energy,Steam,Steam
2017-12-15 01:45:00,-0.012627186371353152,1.5479115814587308,4268.799916270282,3.851595592041193,2.752054775499944
2017-12-15 02:00:00,-0.028309844835536176,1.550072772253795,4563.185614512678,3.7753204445912734,3.015673506840199
2017-12-15 02:15:00,-0.034343389232147255,1.5744807901349402,4416.017337685108,4.0189680590500485,3.0312583394001313
2017-12-15 02:30:00,-0.017754320523832447,1.5731815618915321,4415.997577525787,3.9695183113218757,3.009918861868479
2017-12-15 02:45:00,-0.031886331250206845,1.5817249583232262,4415.996702383887,4.039256901846906,3.209158020761938
2017-12-15 03:00:00,-0.015225032890527932,1.5732509751267425,4268.813898473611,3.802837444442253,2.8126651758060164
2017-12-15 03:15:00,-0.03804561556298453,1.567849919606016,4268.797739435667,3.768647622954438,2.983982226914073
2017-12-15 03:30:00,-0.0164339649076357,1.5425258254681304,4416.004485091849,4.052440587625527,3.0039905132725586
2017-12-15 03:45:00,-0.02403158847915786,1.4969241155712463,4415.992885241164,4.413878063207023,3.381814574886445
2017-12-15 04:00:00,-0.030291652105908146,1.504189749029141,4268.802585969863,4.149827252513619,3.204672132310667
2017-12-15 04:15:00,-0.029884674859669516,1.4861960530295857,4268.825303917613,4.016753215743758,3.203649839755557
2017-12-15 04:30:00,-0.01963362731597513,1.536827553799686,4268.813961709043,6.783871143300666,4.984496886485804
2017-12-15 04:45:00,-0.03596634519678672,1.5381864236398812,4416.000639809857,13.16702946388938,10.351523047720498
2017-12-15 05:00:00,-0.027842352368222616,1.5611667728735934,4268.799988349044,17.598831074276145,13.62368529143825
2017-12-15 05:15:00,-0.030810446626274565,1.5733895222792715,4563.200805081457,14.40166783521565,10.994756506086063
2017-12-15 05:30:00,-0.04267973705527653,1.5251097436402672,4857.597582384835,13.431180012531279,10.365737216370457
2017-12-15 05:45:00,-0.02584628429973618,1.5393204877710394,4563.191647766202,12.974412336470094,10.043397411794675
2017-12-15 06:00:00,-0.04134720940473104,1.5700175048699345,4416.010393946621,13.193600832244101,10.165573024482418
2017-12-15 06:15:00,-0.029681785924753082,1.545046235496635,4563.185574374889,13.180833071064336,10.163806571618618
2017-12-15 06:30:00,-0.02280388425878882,1.52376287435457,4415.988234433765,12.79874778364668,9.989561293042422
2017-12-15 06:45:00,-0.028527269040562755,1.530501979749254,4710.393308574341,12.807666010576423,9.838371615080058
2017-12-15 07:00:00,-0.03216645394266742,1.51482074063824,4857.5917293264565,14.605557718312268,11.186987669500997
2017-12-15 07:15:00,0.6582973101597563,1.5215925779437567,5004.790766032302,16.632989898409292,12.78562842677392
2017-12-15 07:30:00,0.6123825741099356,1.503925893231977,4710.39098814946,14.402490467862005,10.966893750324376
2017-12-15 07:45:00,0.6107315246388374,1.4769301513350435,5152.014988667651,12.811559288345757,9.837475463229147
2017-12-15 08:00:00,0.5981591416524951,1.4999829851688957,5299.2027259438655,11.394140784975178,8.756346852984892
2017-12-15 08:15:00,0.5830732497518817,1.3343839506513104,5152.003413148727,10.815365026751312,8.368967692355385
2017-12-15 08:30:00,0.8285648783671049,1.2722212057909306,5446.392138299023,10.761247482342386,8.447182996144846
2017-12-15 08:45:00,0.7781845044436009,1.1580598097439756,5593.600693883213,10.829306387697438,8.193784979168745
2017-12-15 09:00:00,0.8054435170594959,0.7179340973847191,5446.413513342072,9.970823818313422,7.812353374115297
2017-12-15 09:15:00,0.8029683756598812,0.6404072731921617,5888.008214145115,10.237329641043472,7.796970286712684
2017-12-15 09:30:00,0.7920335765302303,0.6114820356272529,6035.217336381498,9.408905999616103,7.367143949005687
2017-12-15 09:45:00,0.811197257777858,0.6036326117337321,6182.4107748589795,9.779325130225804,7.422315354636028
2017-12-15 10:00:00,0.7874758442055187,0.6159223475869873,5740.795447280762,9.980618041500877,7.804607190029081
2017-12-15 10:15:00,0.7960828226724039,0.629089588204042,6182.400325418301,10.630485283485262,8.182353881975649
2017-12-15 10:30:00,0.794147811785255,0.6551977120155024,5740.803028846487,9.613112918189024,7.169301915076098
2017-12-15 10:45:00,0.8004077663006185,0.5150093305970019,6035.200149129561,9.591492587458152,7.432747508167339
2017-12-15 11:00:00,0.7751517375997844,0.473185642474426,5740.7855541365125,8.368795547004462,6.593409790793408
2017-12-15 11:15:00,0.8016780815351916,0.44916199006632834,6035.20668717704,8.585148642098039,6.602444589332616
2017-12-15 11:30:00,0.782597399956858,0.452389233620746,6035.2136409914665,8.856258140271928,6.5767655336469515
2017-12-15 11:45:00,0.7915103675460915,0.4562313583163371,5740.803655570752,8.388635148688255,6.388220747664711
2017-12-15 12:00:00,0.8175129588779086,0.4855276108327187,6035.200719462675,8.583280199749936,6.604270218288746
2017-12-15 12:15:00,0.8113652840572915,0.4592999325458915,6035.204563995199,8.447612982916828,6.394531057262187
2017-12-15 12:30:00,0.8009442762900424,0.44561164951684273,5888.021289290337,8.19271049606109,6.398917066949654
2017-12-15 12:45:00,0.8020332654780324,0.4557408005424913,6329.588457838904,9.143469432840213,7.038632617830037
2017-12-15 13:00:00,0.7899329920174832,0.47654140297153735,6035.193617131811,9.20690338249402,7.17357539142729
2017-12-15 13:15:00,0.8158623648919587,0.45468892502959285,6035.211722919872,9.023854717997054,7.045180257264736
2017-12-15 13:30:00,0.8099228611211968,0.4355155242389205,6182.388197011411,9.032380063321698,6.983123741092388
2017-12-15 13:45:00,0.7959476787288157,0.44420071341483824,6035.207937241688,8.957720975802783,6.786258053130187
2017-12-15 14:00:00,0.788498690261922,0.45831702494724913,6182.403549838059,8.82270665276071,6.771469415954156
2017-12-15 14:15:00,0.8131554118840527,0.4689010613005958,5887.990819200797,8.757727762406125,6.835880176677325
2017-12-15 14:30:00,0.8029989524603087,0.46657467817740633,6035.192391649235,8.848958307753342,6.590096880336224
2017-12-15 14:45:00,0.7985068504762993,0.47160354306870195,6035.192325910176,8.58237255349719,6.6001284799910085
2017-12-15 15:00:00,0.798959856281588,0.4848349365359546,6035.196614453083,9.410425517472861,7.42299528306653
2017-12-15 15:15:00,0.7987717795698438,0.5091801902911784,6035.201493212742,8.598689867800294,6.586438543729937
2017-12-15 15:30:00,0.7897362885046707,0.4821595359538884,5887.985058465737,8.829059599809323,6.6036677001051665
2017-12-15 15:45:00,0.8189636280750141,0.4937027176020258,6035.202513629034,8.779411843698314,6.972119053379424
2017-12-15 16:00:00,0.8096521084869069,0.48650667801005987,6182.403635266458,9.600782155022147,7.25373637309553
2017-12-15 16:15:00,0.8026834745668631,0.5177472329591944,5740.799985380397,8.645997553378814,6.793561232112712
2017-12-15 16:30:00,0.5992630804737124,0.5173975750449188,6035.192923154088,9.607516050351562,7.435206306536641
2017-12-15 16:45:00,0.618129952531115,0.5166344224189675,6035.191413195521,9.346435196717504,7.15961438391314
2017-12-15 17:00:00,0.5999495089857907,0.5185760444642546,5887.9877280508235,9.594426964815256,7.4213416896693944
2017-12-15 17:15:00,0.6137490980615763,0.5234540675522297,5740.820387315539,9.220494349391956,7.168281268208853
2017-12-15 17:30:00,0.6095786081225024,0.5192754807944296,5888.002753229391,9.603059288309886,7.416905690244426
2017-12-15 17:45:00,0.5991897969064197,0.5147306218165125,5446.409633632665,8.007411171713029,6.0118326416552215
2017-12-15 18:00:00,0.5947909047033919,0.5055142203326919,5740.806427690054,7.409757665924909,5.7553536442707225
2017-12-15 18:15:00,0.6103254080355065,0.5103946567161197,5446.39581425122,6.389858805205277,4.986362919530177
2017-12-15 18:30:00,0.6036732318926734,0.507350552240331,5593.589786819367,5.377471257140796,4.031212728944244
2017-12-15 18:45:00,0.6084612151773989,0.5227358816519752,5151.973251201504,6.0019181432880195,4.60088986527087
2017-12-15 19:00:00,0.6120253772520368,0.5356048098401011,5151.983414533299,6.408529994935121,4.807268612771548
2017-12-15 19:15:00,0.6169556681966637,0.5342711139854397,5151.9980260053335,6.015393853429162,4.7919981219701
2017-12-15 19:30:00,0.6183068424094416,0.5060845343545625,5152.012233910431,5.749406675660418,4.348077483282269
2017-12-15 19:45:00,0.6033778404728557,0.4829196283768651,5004.793786897756,5.438412855626506,4.2292428961839414
2017-12-15 20:00:00,0.6029204140004744,0.5133150900924777,5152.001195590293,6.023175694672657,4.617580299871973
2017-12-15 20:15:00,-0.04795955772444249,0.5014808165271258,4857.584703684799,5.743268356952525,4.430958715785669
2017-12-15 20:30:00,-0.014686130898080001,0.4874386191631651,5004.792740997783,6.21595396546118,4.616412475580907
2017-12-15 20:45:00,-0.017876348268339264,0.4754688987931108,4857.591923037497,5.582341873433096,4.338431142819173
2017-12-15 21:00:00,-0.023807594392757803,0.6396783471709871,5004.811546507424,5.827126231043558,4.418047270805893
2017-12-15 21:15:00,-0.029114748947562278,0.6527823801909808,5004.791905468456,5.832910833017337,4.600368365917684
2017-12-15 21:30:00,-0.02979505996052657,0.6188760817754677,4710.406581399252,5.771842194728909,4.4096745593590665
2017-12-15 21:45:00,-0.012414941110593193,0.6113509473155118,5151.995320851551,5.82487498963018,4.41382957748969
2017-12-15 22:00:00,-0.03497686924685152,0.6155415588564906,4857.604731280312,6.206011352788218,4.7352202990290575
2017-12-15 22:15:00,-0.021306071268561096,0.6151032410656905,4857.603462208784,6.002688531179639,4.615366606089097
2017-12-15 22:30:00,-0.02661142143310606,0.5852206967752062,4857.602910680936,5.556969148166462,4.41459749049267
2017-12-15 22:45:00,-0.03374709389759438,0.6099923124434128,4563.214497734321,5.635551469943796,4.228942990338508
2017-12-15 23:00:00,-0.0422759685979248,0.62113417520587,4857.59553134123,5.936206469839944,4.592175491537664
2017-12-15 23:15:00,-0.02630327491791035,0.6306337369282543,4710.394506132051,5.821153901504261,4.340972296605993
2017-12-15 23:30:00,-0.02075728410947398,0.6912966249409372,4415.98429208775,6.008612232904784,4.604104548559192
2017-12-15 23:45:00,-0.0023065029749597572,0.6929957509275257,4563.195075172591,6.587730651496017,5.178987379068335
2017-12-16 00:00:00,-0.036893490754113314,0.7126687440852876,4710.41220414533,3.9822615886751596,3.0232398230435606
2017-12-16 00:15:00,-0.024312572609414163,0.7106776745842631,4416.022253462963,3.0000240206628526,2.2334034958138487
2017-12-16 00:30:00,-0.025462457014017597,0.7190574227433665,4563.203485280335,3.0021494101215476,2.3640070011578502
2017-12-16 00:45:00,-0.028665065602430824,0.7324121601116693,4415.985161197592,2.80757001179667,2.244011842096614
2017-12-16 01:00:00,-0.019664861228354723,0.7326521454259122,4415.990689383461,3.024950832650283,2.178250024619439
2017-12-16 01:15:00,-0.02351561246822198,0.7460556277592053,4416.019733875242,3.0110900879149947,2.4323623104872607
2017-12-16 01:30:00,-0.03537974168797834,0.7127943503700608,4415.987306319016,2.74797375048033,2.1651889122452235
2017-12-16 01:45:00,-0.020430191581897253,0.7124923585236164,4416.001883733538,2.819088509258196,1.9781952062774182
2017-12-16 02:00:00,-0.043710137073539525,0.6787587109241215,4268.80729755276,2.6133429414070015,1.9848206792409309
2017-12-16 02:15:00,-0.027898435409559344,0.671272460078372,4268.812534483151,3.018496382345373,2.4277175912717244
2017-12-16 02:30:00,-0.048111106212726754,0.6693911214037631,4268.795437304625,2.7608065897613976,1.9986305654751078
2017-12-16 02:45:00,-0.02541106249282364,0.6397528234975687,4268.790978847992,2.833278547763483,2.2581647750574056
2017-12-16 03:00:00,-0.032065005654285925,0.6403481476024276,4415.996237746404,2.8150622498281264,2.166239166680309
2017-12-16 03:15:00,-0.01576702879747737,0.597446279215909,4121.610980326764,2.8198831703614866,1.9706336066452734
2017-12-16 03:30:00,-0.027865371232342975,0.5893266860664866,4268.799034940573,2.7427598815649232,2.2384477091601718
2017-12-16 03:45:00,-0.02810433882720575,0.5882038971077915,4268.786837609804,2.9975607772755213,2.1723604698847723
2017-12-16 04:00:00,-0.016427361675302732,0.5695207138724521,4268.805402887706,3.0117301065431348,2.359417366305832
2017-12-16 04:15:00,-0.04258263560337775,0.4931857534380108,4121.589393352377,2.625024854672571,2.053425240086643
2017-12-16 04:30:00,-0.02555203034020566,0.4653544937357814,4416.006917408488,3.003594574648113,2.1812865316581855
2017-12-16 04:45:00,-0.029865326366315413,0.47573063883105926,4268.803954777798,2.5591690509108656,2.1776777837005676
2017-12-16 05:00:00,-0.021894716363980778,0.49004946313502445,4268.809524823475,3.0065849506765328,2.236886434485857
2017-12-16 05:15:00,-0.026392822329513167,0.5676284346408994,4121.605705291509,2.6373013400447607,1.9994307703511731
2017-12-16 05:30:00,-0.038771198354348994,0.6545936499858352,4857.597960470137,3.21400379997715,2.352990358057743
2017-12-16 05:45:00,-0.031276618072452834,0.8051508900775158,4563.21205144053,3.385193861715501,2.628181269510224
2017-12-16 06:00:00,-0.033814005370991586,0.9330305438747093,4416.02359201419,3.398771578597865,2.6331045783223166
2017-12-16 06:15:00,-0.03258865191458615,1.0999059914798912,4268.821456377595,2.814273577867094,2.187813191178769
2017-12-16 06:30:00,-0.059651419764949934,1.1294732105056924,4563.200464011176,3.014236296822186,2.1619982673652713
2017-12-16 06:45:00,-0.02088112547362659,1.1529450457043915,4268.793825205397,2.749487081849198,2.233332792149845
2017-12-16 07:00:00,-0.019385565731611883,1.0940956633393994,4710.395278369977,3.0166146208781743,2.1754553323145074
2017-12-16 07:15:00,-0.023270825519052053,1.105284988164707,4121.608770005212,3.3927559637298867,2.8084378181874414
2017-12-16 07:30:00,-0.02196648988898082,1.1007490004163212,4416.001781866209,12.030367881280132,9.222351346097241
2017-12-16 07:45:00,-0.03175506388541069,1.099216748196052,4563.216641525704,11.577965697360751,8.964840213101985
2017-12-16 08:00:00,-0.03853742786892188,1.1019823096515837,4415.992961226373,12.209036938259223,9.218507468753238
2017-12-16 08:15:00,-0.025403609884748123,1.0452723967691968,4416.001058898257,11.57797787108176,9.02111109237211
2017-12-16 08:30:00,-0.036681863424038966,1.0098867851157727,4415.987881049495,11.761601183179387,9.199483791030994
2017-12-16 08:45:00,-0.028637493400692177,0.7716196211057093,4710.385601999361,12.404930360513521,9.326347088071143
2017-12-16 09:00:00,-0.04313476207728332,0.810633603318983,4416.001318197669,11.767590156932034,9.014371607934368
2017-12-16 09:15:00,-0.033408208467081604,0.8144393221352081,4563.191321397668,12.412113785097404,9.589924277602956
2017-12-16 09:30:00,-0.01976746680861845,0.7643059551441723,4563.195571153941,11.644454510021811,9.0058775179394
2017-12-16 09:45:00,-0.02391108219526094,0.6877686966849387,4563.192849914792,11.967480196958538,9.149501500632644
2017-12-16 10:00:00,-0.029154288815001858,0.6506253612494348,4415.992929495925,11.191238654907716,8.660334065535055
2017-12-16 10:15:00,-0.013545728281825379,0.6596200406447603,4563.205974725845,11.394571959468172,8.779246125464836
2017-12-16 10:30:00,-0.041119949466767974,0.6615736969303893,4857.606584068978,11.791993426790391,9.210323340376535
2017-12-16 10:45:00,-0.031368216287935215,0.6486664325291036,4268.792377861374,10.99745948866945,8.59322719092321
2017-12-16 11:00:00,-0.0312958326156643,0.7047925255355695,4563.210113900792,11.83573876082869,9.02934156160719
2017-12-16 11:15:00,-0.021766249806305826,0.6848900515333916,4563.201118308752,11.399103583607623,8.837297291572007
2017-12-16 11:30:00,-0.021348889105802925,0.6710414912089785,4710.416799220207,11.771843248380303,9.152211809652794
2017-12-16 11:45:00,-0.018896191412195597,0.638826482081924,4710.384013324744,11.580731936607643,9.053787716552057
2017-12-16 12:00:00,-0.0428495407874803,0.6834647510158958,4416.0116995914495,11.263501475579385,8.589344875127814
2017-12-16 12:15:00,-0.036219318385810134,0.6721051692451024,4710.407455653902,11.95921841912564,9.208048700544179
2017-12-16 12:30:00,-0.02514532782323923,0.7074580628917536,4415.999475416105,11.207975640177864,8.553335037497485
2017-12-16 12:45:00,-0.03636070076982701,0.7016053636979827,4857.604555361288,12.428505529195629,9.608552052991055
2017-12-16 13:00:00,-0.038939949025667005,0.7651689645961175,4415.9979857276485,11.387598460818957,8.811216557519144
2017-12-16 13:15:00,-0.03581892453114891,0.79259944752174,4563.190669230127,11.771923845238726,8.950235864986666
2017-12-16 13:30:00,-0.012668140849910522,0.8143788589131739,4710.412534688072,11.832176659475387,9.038183101336456
2017-12-16 13:45:00,-0.03297157771080769,0.8067261095412986,4857.602635438335,11.399721850290868,9.03002915304601
2017-12-16 14:00:00,-0.03905809728373297,0.7704794276680528,4710.397061293999,11.398572203900047,8.756793196790836
2017-12-16 14:15:00,-0.035401145798086356,0.7577682666571667,4710.397356418702,12.234000754492811,9.40318391458349
2017-12-16 14:30:00,-0.02719474236552282,0.7575264935409499,4415.995554191818,10.932366568261688,8.378767052015625
2017-12-16 14:45:00,-0.03189609803497858,0.7541397923146669,4563.203869043202,11.840565975498558,9.221352401044332
2017-12-16 15:00:00,-0.04201454618389472,0.691268350771874,4710.3834250911505,11.990293233675446,9.21867102634186
2017-12-16 15:15:00,-0.03171966076660143,0.6837552041311015,4710.40487306187,11.843433878766364,9.044349028248776
2017-12-16 15:30:00,-0.042879926453400725,0.6891211923361267,4416.015535004272,11.384980091984884,8.951671397968179
2017-12-16 15:45:00,-0.0168245149037478,0.7021618771669391,4415.992143536566,11.224181728929683,8.565870986444935
2017-12-16 16:00:00,-0.04395797293012301,0.7228967289226041,4710.396800828875,11.963466268100438,9.203552099893638
2017-12-16 16:15:00,-0.015006538361548334,0.6822183797684065,4710.4076336078115,12.025632670544788,9.206479289471105
2017-12-16 16:30:00,-0.047613213792121176,0.6874533595033153,4416.010563077533,11.57644096078809,9.034395300706064
2017-12-16 16:45:00,-0.03541943801649133,0.6899794195085787,4563.192108160933,11.582449549511345,8.761151806830851
2017-12-16 17:00:00,-0.022596201671077752,0.6954413695246819,4710.384567326899,12.034141270969599,9.40915628794091
2017-12-16 17:15:00,-0.04054927648861142,0.7007989419203272,4710.407593611017,11.57079788266596,9.024913593861557
2017-12-16 17:30:00,-0.0051102042595883475,0.6993807382599526,4415.992974192693,11.400588387998656,8.771185719705725
2017-12-16 17:45:00,-0.027993175322379552,0.7351433944321202,4563.190571329186,11.600607480290616,8.819363578026325
2017-12-16 18:00:00,-0.03603061559266999,0.6933980672490762,4857.603673007082,12.008252479679994,9.138677843358213
2017-12-16 18:15:00,-0.041138094983399064,0.7052947930196223,4710.403256972707,11.188494005743214,8.83818977901267
2017-12-16 18:30:00,-0.04875299892150707,0.746183973487242,4710.403562633853,11.598654986929274,8.95380273504406
2017-12-16 18:45:00,-0.02251397456351561,0.7855494509568512,4710.391726347598,11.777021348027077,9.032003057459741
2017-12-16 19:00:00,-0.007102751340099515,0.757999251170261,4415.991492553713,11.26564428200163,8.826399846200022
2017-12-16 19:15:00,-0.048630966346936214,0.7887090449757396,4710.395105271155,11.78802225893869,8.96309711074264
2017-12-16 19:30:00,-0.036282801138444516,0.765373738594329,4563.2088156784275,11.588527378404903,9.029103944905676
2017-12-16 19:45:00,-0.03703772437253097,0.7467793152459811,4710.409808533713,11.586082845940586,8.973487767409276
2017-12-16 20:00:00,-0.039102927316803274,0.7321550689041625,4563.196455730284,11.64802510577258,8.823700723874024
2017-12-16 20:15:00,-0.03425230340330428,0.7418180395185074,4415.988860747118,11.012107049548126,8.581706743274784
2017-12-16 20:30:00,-0.023605560372166132,0.7541048078173926,4563.192936939506,11.780968020177445,9.21029243151351
2017-12-16 20:45:00,-0.030259181272585648,0.7990402618549747,4563.20564159819,11.407307662287417,8.84091085611005
2017-12-16 21:00:00,-0.03478552342984893,0.8336971813811388,4416.009366188858,11.786814675750543,8.958417130978903
2017-12-16 21:15:00,-0.028704378137686892,0.8784677484203011,4416.004352644669,11.648713428946884,9.018463599703965
2017-12-16 21:30:00,-0.03714908693418677,0.9155639595869934,4563.199484749784,12.165695013237054,9.409170702129057
2017-12-16 21:45:00,-0.034357799946618674,0.9083124595610595,4563.205233060577,11.843760611612929,8.960308406121086
2017-12-16 22:00:00,-0.043187488037672035,0.9379580821064232,4710.396947208655,11.400049908436037,8.859235734696364
2017-12-16 22:15:00,-0.010873422824975068,0.9371277297603838,4563.195297905005,11.591854654232916,8.965962136837884
2017-12-16 22:30:00,-0.03378307352923609,0.9148480154733108,4563.198817116503,11.588771434569429,9.021140269954023
2017-12-16 22:45:00,-0.03731356546297987,0.8745711250885577,4563.187048283128,11.840190818105565,9.013124915877297
2017-12-16 23:00:00,-0.022895137211350027,0.8574385595216915,4268.79551914155,11.572491474598259,8.768713993169674
2017-12-16 23:15:00,-0.027037347203526126,0.836602268907336,4268.807846917967,11.188141130638552,8.843390162620887
2017-12-16 23:30:00,-0.027540351218366933,0.8455942082805734,4563.2030538434865,12.15503742278699,9.405925902076634
2017-12-16 23:45:00,-0.02794393931659657,0.8788209292829525,4415.986904316578,11.455802402545178,8.779211253285318
2017-12-17 00:00:00,-0.01939739007918775,0.9050353721594808,4563.206957998283,11.980301072614434,9.412597332803605
2017-12-17 00:15:00,-0.02831657496335266,0.9211929775686678,4268.7991039140725,11.376004976961534,8.571445002374928
2017-12-17 00:30:00,-0.02848667550438093,0.9201558067472346,4268.789962013202,11.196418219395053,8.832567093331402
2017-12-17 00:45:00,-0.026790025623782607,0.9075948039202865,4563.212129739821,12.015310956647003,9.192248266560744
2017-12-17 01:00:00,-0.020715162944602745,0.919360219468907,4415.9830078668765,11.96377847469353,9.17053809534402
